Time (s),HB (mM),Glu (mM),pH,label
21,0.10512,2.46966,7.46409,2
21.1,0.10512,2.46964,7.46409,2
21.2,0.10512,2.46961,7.46409,2
21.3,0.10512,2.46959,7.46409,2
21.4,0.10512,2.46957,7.46409,2
21.5,0.10512,2.46955,7.4641,2
21.6,0.10512,2.46952,7.4641,2
21.7,0.10512,2.4695,7.4641,2
21.8,0.10512,2.46948,7.4641,2
21.9,0.10512,2.46946,7.4641,2
22,0.10512,2.46944,7.4641,2
22.1,0.10512,2.46942,7.4641,2
22.2,0.10512,2.46939,7.4641,2
22.3,0.10512,2.46937,7.4641,2
22.4,0.10512,2.46935,7.4641,2
22.5,0.10512,2.46933,7.4641,2
22.6,0.10512,2.46931,7.4641,2
22.7,0.10512,2.46929,7.4641,2
22.8,0.10511,2.46927,7.4641,2
22.9,0.10511,2.46925,7.4641,2
23,0.10511,2.46923,7.4641,2
23.1,0.10511,2.46921,7.4641,2
23.2,0.10511,2.46919,7.4641,2
23.3,0.10511,2.46918,7.4641,2
23.4,0.10511,2.46916,7.4641,2
23.5,0.10511,2.46914,7.4641,2
23.6,0.10511,2.46912,7.4641,2
23.7,0.10511,2.4691,7.46411,2
23.8,0.10511,2.46908,7.46411,2
23.9,0.10511,2.46907,7.46411,2
24,0.10511,2.46905,7.46411,2
24.1,0.1051,2.46903,7.46411,2
24.2,0.1051,2.46901,7.46411,2
24.3,0.1051,2.469,7.46411,2
24.4,0.1051,2.46898,7.46411,2
24.5,0.1051,2.46896,7.46411,2
24.6,0.1051,2.46895,7.46411,2
24.7,0.1051,2.46893,7.46411,2
24.8,0.1051,2.46891,7.46411,2
24.9,0.1051,2.4689,7.46411,2
25,0.1051,2.46888,7.46411,2
25.1,0.10509,2.46887,7.46411,2
25.2,0.10509,2.46885,7.46411,2
25.3,0.10509,2.46883,7.46411,2
25.4,0.10509,2.46882,7.46411,2
25.5,0.10509,2.4688,7.46412,2
25.6,0.10509,2.46879,7.46412,2
25.7,0.10509,2.46878,7.46412,2
25.8,0.10509,2.46876,7.46412,2
25.9,0.10508,2.46875,7.46412,2
26,0.10508,2.46873,7.46412,2
26.1,0.10508,2.46872,7.46412,2
26.2,0.10508,2.4687,7.46412,2
26.3,0.10508,2.46869,7.46412,2
26.4,0.10508,2.46868,7.46412,2
26.5,0.10508,2.46866,7.46412,2
26.6,0.10508,2.46865,7.46412,2
26.7,0.10507,2.46864,7.46412,2
26.8,0.10507,2.46863,7.46412,2
26.9,0.10507,2.46861,7.46412,2
27,0.10507,2.4686,7.46412,2
27.1,0.10507,2.46859,7.46413,2
27.2,0.10507,2.46858,7.46413,2
27.3,0.10507,2.46856,7.46413,2
27.4,0.10506,2.46855,7.46413,2
27.5,0.10506,2.46854,7.46413,2
27.6,0.10506,2.46853,7.46413,2
27.7,0.10506,2.46852,7.46413,2
27.8,0.10506,2.46851,7.46413,2
27.9,0.10506,2.4685,7.46413,2
28,0.10505,2.46849,7.46413,2
28.1,0.10505,2.46848,7.46413,2
28.2,0.10505,2.46846,7.46413,2
28.3,0.10505,2.46845,7.46413,2
28.4,0.10505,2.46844,7.46413,2
28.5,0.10505,2.46843,7.46413,2
28.6,0.10504,2.46842,7.46413,2
28.7,0.10504,2.46842,7.46413,2
28.8,0.10504,2.46841,7.46414,2
28.9,0.10504,2.4684,7.46414,2
29,0.10504,2.46839,7.46414,2
29.1,0.10504,2.46838,7.46414,2
29.2,0.10503,2.46837,7.46414,2
29.3,0.10503,2.46836,7.46414,2
29.4,0.10503,2.46835,7.46414,2
29.5,0.10503,2.46834,7.46414,2
29.6,0.10503,2.46834,7.46414,2
29.7,0.10502,2.46833,7.46414,2
29.8,0.10502,2.46832,7.46414,2
29.9,0.10502,2.46831,7.46414,2
