Time (s),HB (mM),Glu (mM),pH,label
43.7,0.1917,3.41689,7.51065,2
43.8,0.1917,3.41677,7.51064,2
43.9,0.1917,3.41666,7.51064,2
44,0.1917,3.41655,7.51064,2
44.1,0.1917,3.41643,7.51063,2
44.2,0.1917,3.41632,7.51063,2
44.3,0.1917,3.4162,7.51062,2
44.4,0.19169,3.41609,7.51062,2
44.5,0.19169,3.41598,7.51062,2
44.6,0.19169,3.41586,7.51061,2
44.7,0.19169,3.41575,7.51061,2
44.8,0.19169,3.41563,7.51061,2
44.9,0.19169,3.41552,7.5106,2
45,0.19169,3.4154,7.5106,2
45.1,0.19169,3.41528,7.51059,2
45.2,0.19169,3.41517,7.51059,2
45.3,0.19169,3.41505,7.51059,2
45.4,0.19169,3.41494,7.51058,2
45.5,0.19169,3.41482,7.51058,2
45.6,0.19169,3.4147,7.51058,2
45.7,0.19169,3.41459,7.51057,2
45.8,0.19169,3.41447,7.51057,2
45.9,0.19169,3.41435,7.51057,2
46,0.19169,3.41424,7.51056,2
46.1,0.19169,3.41412,7.51056,2
46.2,0.19168,3.414,7.51055,2
46.3,0.19168,3.41389,7.51055,2
46.4,0.19168,3.41377,7.51055,2
46.5,0.19168,3.41365,7.51054,2
46.6,0.19168,3.41353,7.51054,2
46.7,0.19168,3.41342,7.51054,2
46.8,0.19168,3.4133,7.51053,2
46.9,0.19168,3.41318,7.51053,2
47,0.19168,3.41306,7.51053,2
47.1,0.19168,3.41294,7.51052,2
47.2,0.19168,3.41282,7.51052,2
47.3,0.19168,3.41271,7.51052,2
47.4,0.19167,3.41259,7.51051,2
47.5,0.19167,3.41247,7.51051,2
47.6,0.19167,3.41235,7.51051,2
47.7,0.19167,3.41223,7.5105,2
47.8,0.19167,3.41211,7.5105,2
47.9,0.19167,3.41199,7.5105,2
48,0.19167,3.41187,7.51049,2
48.1,0.19167,3.41176,7.51049,2
48.2,0.19167,3.41164,7.51049,2
48.3,0.19167,3.41152,7.51048,2
48.4,0.19166,3.4114,7.51048,2
48.5,0.19166,3.41128,7.51048,2
48.6,0.19166,3.41116,7.51047,2
48.7,0.19166,3.41104,7.51047,2
48.8,0.19166,3.41092,7.51047,2
48.9,0.19166,3.4108,7.51046,2
49,0.19166,3.41068,7.51046,2
49.1,0.19166,3.41056,7.51046,2
49.2,0.19166,3.41044,7.51045,2
49.3,0.19165,3.41032,7.51045,2
49.4,0.19165,3.4102,7.51045,2
49.5,0.19165,3.41008,7.51044,2
49.6,0.19165,3.40996,7.51044,2
49.7,0.19165,3.40984,7.51044,2
49.8,0.19165,3.40972,7.51044,2
49.9,0.19165,3.4096,7.51043,2
50,0.19164,3.40948,7.51043,2
50.1,0.19164,3.40936,7.51043,2
50.2,0.19164,3.40924,7.51042,2
50.3,0.19164,3.40912,7.51042,2
50.4,0.19164,3.409,7.51042,2
50.5,0.19164,3.40887,7.51041,2
50.6,0.19164,3.40875,7.51041,2
50.7,0.19163,3.40863,7.51041,2
50.8,0.19163,3.40851,7.51041,2
50.9,0.19163,3.40839,7.5104,2
51,0.19163,3.40827,7.5104,2
51.1,0.19163,3.40815,7.5104,2
51.2,0.19163,3.40803,7.51039,2
51.3,0.19163,3.40791,7.51039,2
51.4,0.19162,3.40779,7.51039,2
51.5,0.19162,3.40767,7.51038,2
51.6,0.19162,3.40755,7.51038,2
51.7,0.19162,3.40742,7.51038,2
51.8,0.19162,3.4073,7.51038,2
51.9,0.19162,3.40718,7.51037,2
52,0.19161,3.40706,7.51037,2
52.1,0.19161,3.40694,7.51037,2
52.2,0.19161,3.40682,7.51036,2
52.3,0.19161,3.4067,7.51036,2
52.4,0.19161,3.40658,7.51036,2
52.5,0.19161,3.40646,7.51036,2
52.6,0.1916,3.40634,7.51035,2
52.7,0.1916,3.40621,7.51035,2
52.8,0.1916,3.40609,7.51035,2
52.9,0.1916,3.40597,7.51035,2
53,0.1916,3.40585,7.51034,2
53.1,0.1916,3.40573,7.51034,2
53.2,0.19159,3.40561,7.51034,2
53.3,0.19159,3.40549,7.51033,2
53.4,0.19159,3.40537,7.51033,2
53.5,0.19159,3.40525,7.51033,2
53.6,0.19159,3.40513,7.51033,2
53.7,0.19158,3.40501,7.51032,2
53.8,0.19158,3.40488,7.51032,2
53.9,0.19158,3.40476,7.51032,2
54,0.19158,3.40464,7.51032,2
54.1,0.19158,3.40452,7.51031,2
54.2,0.19157,3.4044,7.51031,2
54.3,0.19157,3.40428,7.51031,2
54.4,0.19157,3.40416,7.51031,2
54.5,0.19157,3.40404,7.5103,2
54.6,0.19157,3.40392,7.5103,2
54.7,0.19156,3.4038,7.5103,2
54.8,0.19156,3.40368,7.5103,2
54.9,0.19156,3.40356,7.51029,2
55,0.19156,3.40344,7.51029,2
55.1,0.19156,3.40332,7.51029,2
55.2,0.19155,3.4032,7.51029,2
55.3,0.19155,3.40308,7.51028,2
55.4,0.19155,3.40296,7.51028,2
55.5,0.19155,3.40284,7.51028,2
55.6,0.19155,3.40272,7.51028,2
55.7,0.19154,3.4026,7.51027,2
55.8,0.19154,3.40248,7.51027,2
55.9,0.19154,3.40236,7.51027,2
56,0.19154,3.40224,7.51027,2
56.1,0.19153,3.40212,7.51026,2
56.2,0.19153,3.402,7.51026,2
56.3,0.19153,3.40188,7.51026,2
56.4,0.19153,3.40176,7.51026,2
56.5,0.19153,3.40164,7.51025,2
56.6,0.19152,3.40152,7.51025,2
