Time (s),HB (mM),Glu (mM),pH,label
49.5,0.00459,4.45032,7.62298,0
49.6,0.00458,4.4503,7.62297,0
49.7,0.00457,4.45029,7.62297,0
49.8,0.00456,4.45027,7.62296,0
49.9,0.00455,4.45026,7.62295,0
50,0.00454,4.45024,7.62295,0
50.1,0.00453,4.45023,7.62294,0
50.2,0.00452,4.45021,7.62293,0
50.3,0.00451,4.4502,7.62292,0
50.4,0.0045,4.45018,7.62292,0
50.5,0.00449,4.45017,7.62291,0
50.6,0.00448,4.45015,7.6229,0
50.7,0.00447,4.45014,7.62289,0
50.8,0.00446,4.45012,7.62288,0
50.9,0.00445,4.4501,7.62287,0
51,0.00444,4.45009,7.62286,0
51.1,0.00443,4.45007,7.62285,0
51.2,0.00442,4.45005,7.62284,0
51.3,0.0044,4.45003,7.62283,0
51.4,0.00439,4.45002,7.62282,0
51.5,0.00438,4.45,7.62282,0
51.6,0.00437,4.44998,7.62281,0
51.7,0.00435,4.44996,7.6228,0
51.8,0.00434,4.44995,7.62279,0
51.9,0.00433,4.44993,7.62278,0
52,0.00431,4.44991,7.62277,0
52.1,0.0043,4.44989,7.62276,0
52.2,0.0043,4.44987,7.62275,0
52.3,0.00429,4.44986,7.62274,0
52.4,0.00428,4.44984,7.62273,0
52.5,0.00427,4.44982,7.62272,0
52.6,0.00426,4.4498,7.62271,0
52.7,0.00426,4.44978,7.62271,0
52.8,0.00425,4.44976,7.6227,0
52.9,0.00424,4.44974,7.62269,0
53,0.00423,4.44972,7.62268,0
53.1,0.00422,4.4497,7.62268,0
53.2,0.00421,4.44968,7.62267,0
53.3,0.0042,4.44966,7.62266,0
53.4,0.0042,4.44963,7.62265,0
53.5,0.00419,4.44963,7.62264,0
53.6,0.00418,4.44964,7.62264,0
53.7,0.00417,4.44967,7.62263,0
53.8,0.00416,4.44972,7.62262,0
53.9,0.00415,4.44979,7.62261,0
54,0.00414,4.44989,7.6226,0
54.1,0.00413,4.45001,7.6226,0
54.2,0.00411,4.45016,7.62259,0
54.3,0.00411,4.45036,7.62258,0
54.4,0.0041,4.45059,7.62257,0
54.5,0.00409,4.45086,7.62256,0
54.6,0.00408,4.45121,7.62255,0
54.7,0.00407,4.45166,7.62254,0
54.8,0.00406,4.4522,7.62253,0
54.9,0.00405,4.4528,7.62252,0
55,0.00404,4.45344,7.62251,0
55.1,0.00403,4.45412,7.6225,0
55.2,0.00402,4.45482,7.62249,0
55.3,0.00402,4.45556,7.62248,0
55.4,0.00401,4.45643,7.62247,0
55.5,0.004,4.45738,7.62246,0
55.6,0.00399,4.45847,7.62245,0
55.7,0.00398,4.45959,7.62244,0
55.8,0.00397,4.46078,7.62243,0
55.9,0.00396,4.46203,7.62241,0
56,0.00396,4.46337,7.6224,0
56.1,0.00395,4.46485,7.62239,0
56.2,0.00394,4.46638,7.62238,0
56.3,0.00393,4.46791,7.62237,0
56.4,0.00392,4.46942,7.62236,0
56.5,0.00391,4.4709,7.62235,0
56.6,0.0039,4.47225,7.62234,0
56.7,0.00389,4.47349,7.62232,0
56.8,0.00388,4.47458,7.62231,0
56.9,0.00388,4.47556,7.6223,0
57,0.00387,4.47629,7.62229,0
57.1,0.00386,4.4769,7.62228,0
57.2,0.00385,4.47747,7.62226,0
57.3,0.00384,4.478,7.62225,0
57.4,0.00384,4.47849,7.62224,0
57.5,0.00383,4.47896,7.62223,0
57.6,0.00382,4.4794,7.62221,0
57.7,0.00381,4.47981,7.6222,0
57.8,0.0038,4.4802,7.62219,0
57.9,0.00379,4.48057,7.62218,0
58,0.00378,4.48093,7.62216,0
58.1,0.00377,4.48127,7.62215,0
58.2,0.00376,4.48159,7.62214,0
58.3,0.00376,4.4819,7.62213,0
58.4,0.00375,4.4822,7.62212,0
58.5,0.00374,4.48248,7.6221,0
58.6,0.00373,4.48274,7.62209,0
58.7,0.00372,4.483,7.62208,0
58.8,0.00371,4.48324,7.62207,0
58.9,0.0037,4.48346,7.62205,0
59,0.00369,4.48367,7.62204,0
59.1,0.00368,4.48387,7.62202,0
59.2,0.00368,4.48406,7.62201,0
59.3,0.00367,4.48424,7.62199,0
59.4,0.00366,4.48441,7.62198,0
59.5,0.00365,4.48458,7.62196,0
59.6,0.00364,4.48474,7.62195,0
59.7,0.00363,4.48489,7.62194,0
59.8,0.00362,4.48503,7.62192,0
59.9,0.00361,4.48516,7.62191,0
60,0.00361,4.48529,7.62189,0
60.1,0.0036,4.4854,7.62188,0
60.2,0.00359,4.48551,7.62187,0
60.3,0.00358,4.48561,7.62186,0
60.4,0.00357,4.4857,7.62184,0
60.5,0.00356,4.48578,7.62183,0
60.6,0.00355,4.48585,7.62182,0
60.7,0.00354,4.48592,7.6218,0
60.8,0.00353,4.48598,7.62179,0
60.9,0.00353,4.48603,7.62178,0
61,0.00352,4.48607,7.62177,0
61.1,0.00351,4.4861,7.62175,0
61.2,0.0035,4.48613,7.62174,0
61.3,0.00349,4.48615,7.62173,0
61.4,0.00348,4.48616,7.62171,0
61.5,0.00347,4.48616,7.6217,0
61.6,0.00346,4.48616,7.62169,0
61.7,0.00345,4.48615,7.62167,0
61.8,0.00345,4.48614,7.62166,0
61.9,0.00344,4.48613,7.62165,0
62,0.00343,4.4861,7.62164,0
62.1,0.00342,4.48607,7.62162,0
62.2,0.00341,4.48603,7.62161,0
62.3,0.0034,4.48597,7.6216,0
62.4,0.00339,4.48591,7.62158,0
62.5,0.00338,4.48584,7.62157,0
