Time (s),HB (mM),Glu (mM),pH,label
28.4,0.19155,2.70586,7.49533,3
28.5,0.19155,2.70585,7.49535,3
28.6,0.19155,2.70584,7.49537,3
28.7,0.19155,2.70584,7.4954,3
28.8,0.19155,2.70583,7.49542,3
28.9,0.19155,2.70583,7.49544,3
29,0.19154,2.70582,7.49546,3
29.1,0.19154,2.70581,7.49548,3
29.2,0.19154,2.70581,7.4955,3
29.3,0.19154,2.7058,7.49552,3
29.4,0.19154,2.7058,7.49555,3
29.5,0.19154,2.70579,7.49557,3
29.6,0.19154,2.70578,7.49559,3
29.7,0.19154,2.70578,7.49561,3
29.8,0.19154,2.70577,7.49563,3
29.9,0.19154,2.70577,7.49565,3
30,0.19154,2.70576,7.49567,3
30.1,0.19154,2.70575,7.49569,3
30.2,0.19154,2.70575,7.49571,3
30.3,0.19154,2.70574,7.49573,3
30.4,0.19154,2.70574,7.49575,3
30.5,0.19154,2.70573,7.49577,3
30.6,0.19154,2.70573,7.49579,3
30.7,0.19154,2.70572,7.4958,3
30.8,0.19154,2.70571,7.49582,3
30.9,0.19154,2.70571,7.49584,3
31,0.19154,2.7057,7.49586,3
31.1,0.19154,2.7057,7.49588,3
31.2,0.19154,2.70569,7.4959,3
31.3,0.19154,2.70569,7.49592,3
31.4,0.19154,2.70568,7.49593,3
31.5,0.19154,2.70567,7.49595,3
31.6,0.19154,2.70567,7.49597,3
31.7,0.19154,2.70566,7.49599,3
31.8,0.19154,2.70566,7.496,3
31.9,0.19154,2.70565,7.49602,3
32,0.19154,2.70565,7.49604,3
32.1,0.19154,2.70564,7.49606,3
32.2,0.19154,2.70564,7.49607,3
32.3,0.19154,2.70563,7.49609,3
32.4,0.19154,2.70563,7.49611,3
32.5,0.19154,2.70562,7.49612,3
32.6,0.19154,2.70562,7.49614,3
32.7,0.19154,2.70561,7.49615,3
32.8,0.19154,2.70561,7.49617,3
32.9,0.19154,2.7056,7.49619,3
33,0.19154,2.70559,7.4962,3
33.1,0.19154,2.70559,7.49622,3
33.2,0.19154,2.70558,7.49623,3
33.3,0.19154,2.70558,7.49625,3
33.4,0.19154,2.70557,7.49626,3
33.5,0.19154,2.70557,7.49628,3
33.6,0.19154,2.70556,7.49629,3
33.7,0.19154,2.70556,7.49631,3
33.8,0.19154,2.70555,7.49632,3
33.9,0.19154,2.70555,7.49634,3
34,0.19154,2.70554,7.49635,3
34.1,0.19154,2.70554,7.49637,3
34.2,0.19154,2.70553,7.49638,3
34.3,0.19154,2.70553,7.49639,3
34.4,0.19154,2.70552,7.49641,3
34.5,0.19154,2.70552,7.49642,3
34.6,0.19154,2.70551,7.49644,3
34.7,0.19154,2.70551,7.49645,3
34.8,0.19154,2.7055,7.49646,3
34.9,0.19154,2.7055,7.49648,3
35,0.19154,2.70549,7.49649,3
35.1,0.19154,2.70549,7.4965,3
35.2,0.19153,2.70549,7.49652,3
35.3,0.19153,2.70548,7.49653,3
35.4,0.19153,2.70548,7.49654,3
35.5,0.19153,2.70547,7.49655,3
35.6,0.19153,2.70547,7.49657,3
35.7,0.19153,2.70546,7.49658,3
35.8,0.19153,2.70546,7.49659,3
35.9,0.19153,2.70545,7.4966,3
36,0.19153,2.70545,7.49661,3
36.1,0.19153,2.70544,7.49663,3
36.2,0.19153,2.70544,7.49664,3
36.3,0.19153,2.70543,7.49665,3
36.4,0.19153,2.70543,7.49666,3
36.5,0.19153,2.70542,7.49667,3
36.6,0.19153,2.70542,7.49668,3
36.7,0.19153,2.70542,7.4967,3
36.8,0.19153,2.70541,7.49671,3
36.9,0.19153,2.70541,7.49672,3
37,0.19153,2.7054,7.49673,3
37.1,0.19153,2.7054,7.49674,3
37.2,0.19153,2.70539,7.49675,3
37.3,0.19153,2.70539,7.49676,3
37.4,0.19153,2.70538,7.49677,3
