Time (s),HB (mM),Glu (mM),pH,label
32.1,0.00543,5.02183,7.62686,0
32.2,0.00544,5.02167,7.62686,0
32.3,0.00544,5.0215,7.62686,0
32.4,0.00544,5.02133,7.62686,0
32.5,0.00544,5.02116,7.62686,0
32.6,0.00545,5.02099,7.62686,0
32.7,0.00545,5.02081,7.62686,0
32.8,0.00545,5.02064,7.62686,0
32.9,0.00545,5.02046,7.62686,0
33,0.00545,5.02028,7.62686,0
33.1,0.00546,5.02009,7.62686,0
33.2,0.00546,5.01991,7.62686,0
33.3,0.00546,5.01972,7.62686,0
33.4,0.00546,5.01953,7.62686,0
33.5,0.00546,5.01934,7.62686,0
33.6,0.00547,5.01914,7.62686,0
33.7,0.00547,5.01895,7.62686,0
33.8,0.00547,5.01875,7.62686,0
33.9,0.00547,5.01855,7.62686,0
34,0.00547,5.01835,7.62686,0
34.1,0.00548,5.01814,7.62686,0
34.2,0.00548,5.01794,7.62686,0
34.3,0.00548,5.01773,7.62686,0
34.4,0.00548,5.01752,7.62686,0
34.5,0.00549,5.01731,7.62686,0
34.6,0.00549,5.01709,7.62686,0
34.7,0.00549,5.01688,7.62687,0
34.8,0.00549,5.01666,7.62687,0
34.9,0.00549,5.01644,7.62687,0
35,0.0055,5.01622,7.62687,0
35.1,0.0055,5.016,7.62687,0
35.2,0.0055,5.01578,7.62687,0
35.3,0.0055,5.01555,7.62687,0
35.4,0.0055,5.01532,7.62687,0
35.5,0.00551,5.01509,7.62687,0
35.6,0.00551,5.01486,7.62687,0
35.7,0.00551,5.01463,7.62687,0
35.8,0.00551,5.0144,7.62687,0
35.9,0.00551,5.01416,7.62687,0
36,0.00552,5.01393,7.62687,0
36.1,0.00552,5.01369,7.62687,0
36.2,0.00552,5.01345,7.62687,0
36.3,0.00552,5.01321,7.62687,0
36.4,0.00553,5.01296,7.62687,0
36.5,0.00553,5.01272,7.62687,0
36.6,0.00553,5.01247,7.62687,0
36.7,0.00553,5.01223,7.62687,0
36.8,0.00553,5.01198,7.62687,0
36.9,0.00554,5.01173,7.62687,0
37,0.00554,5.01148,7.62688,0
37.1,0.00554,5.01123,7.62688,0
37.2,0.00554,5.01097,7.62688,0
37.3,0.00554,5.01072,7.62688,0
37.4,0.00555,5.01046,7.62688,0
37.5,0.00555,5.0102,7.62688,0
37.6,0.00555,5.00994,7.62688,0
37.7,0.00555,5.00968,7.62688,0
37.8,0.00555,5.00942,7.62688,0
37.9,0.00556,5.00916,7.62688,0
38,0.00556,5.0089,7.62688,0
38.1,0.00556,5.00863,7.62688,0
38.2,0.00556,5.00837,7.62688,0
38.3,0.00557,5.0081,7.62688,0
38.4,0.00557,5.00783,7.62688,0
38.5,0.00557,5.00756,7.62688,0
38.6,0.00557,5.00729,7.62688,0
38.7,0.00557,5.00702,7.62688,0
38.8,0.00558,5.00675,7.62688,0
38.9,0.00558,5.00647,7.62689,0
39,0.00558,5.0062,7.62689,0
39.1,0.00558,5.00593,7.62689,0
39.2,0.00558,5.00565,7.62689,0
39.3,0.00559,5.00537,7.62689,0
39.4,0.00559,5.00509,7.62689,0
39.5,0.00559,5.00482,7.62689,0
39.6,0.00559,5.00454,7.62689,0
39.7,0.00559,5.00425,7.62689,0
39.8,0.0056,5.00397,7.62689,0
39.9,0.0056,5.00369,7.62689,0
40,0.0056,5.00341,7.62689,0
40.1,0.0056,5.00312,7.62689,0
40.2,0.00561,5.00284,7.62689,0
40.3,0.00561,5.00255,7.62689,0
40.4,0.00561,5.00227,7.62689,0
40.5,0.00561,5.00198,7.6269,0
40.6,0.00561,5.00169,7.6269,0
40.7,0.00562,5.0014,7.6269,0
40.8,0.00562,5.00112,7.6269,0
40.9,0.00562,5.00083,7.6269,0
41,0.00562,5.00054,7.6269,0
41.1,0.00562,5.00024,7.6269,0
41.2,0.00563,4.99995,7.6269,0
41.3,0.00563,4.99966,7.6269,0
41.4,0.00563,4.99937,7.6269,0
41.5,0.00563,4.99908,7.6269,0
41.6,0.00563,4.99878,7.6269,0
41.7,0.00564,4.99849,7.6269,0
