Time (s),HB (mM),Glu (mM),pH,label
20.2,0.12884,2.08257,7.48109,2
20.3,0.12884,2.08256,7.48109,2
20.4,0.12884,2.08256,7.48109,2
20.5,0.12884,2.08256,7.48109,2
20.6,0.12884,2.08256,7.48109,2
20.7,0.12884,2.08255,7.48108,2
20.8,0.12884,2.08255,7.48108,2
20.9,0.12884,2.08255,7.48108,2
21,0.12884,2.08254,7.48108,2
21.1,0.12884,2.08254,7.48107,2
21.2,0.12884,2.08254,7.48107,2
21.3,0.12884,2.08254,7.48107,2
21.4,0.12884,2.08253,7.48107,2
21.5,0.12884,2.08253,7.48107,2
21.6,0.12884,2.08253,7.48107,2
21.7,0.12884,2.08253,7.48107,2
21.8,0.12884,2.08252,7.48106,2
21.9,0.12884,2.08252,7.48106,2
22,0.12884,2.08252,7.48106,2
22.1,0.12884,2.08252,7.48106,2
22.2,0.12884,2.08252,7.48105,2
22.3,0.12884,2.08251,7.48105,2
22.4,0.12884,2.08251,7.48105,2
22.5,0.12884,2.08251,7.48105,2
22.6,0.12884,2.08251,7.48105,2
22.7,0.12884,2.0825,7.48105,2
22.8,0.12884,2.0825,7.48105,2
22.9,0.12884,2.0825,7.48104,2
23,0.12884,2.0825,7.48104,2
23.1,0.12884,2.0825,7.48104,2
23.2,0.12884,2.0825,7.48104,2
23.3,0.12884,2.08249,7.48104,2
23.4,0.12884,2.08249,7.48103,2
23.5,0.12884,2.08249,7.48103,2
23.6,0.12884,2.08249,7.48103,2
23.7,0.12884,2.08249,7.48103,2
23.8,0.12884,2.08248,7.48103,2
23.9,0.12884,2.08248,7.48103,2
24,0.12884,2.08248,7.48103,2
24.1,0.12884,2.08248,7.48102,2
24.2,0.12885,2.08247,7.48102,2
24.3,0.12885,2.08247,7.48102,2
24.4,0.12885,2.08247,7.48102,2
24.5,0.12885,2.08247,7.48102,2
24.6,0.12885,2.08247,7.48101,2
24.7,0.12885,2.08248,7.48101,2
24.8,0.12885,2.08248,7.48101,2
24.9,0.12885,2.08248,7.48101,2
25,0.12885,2.08249,7.48101,2
25.1,0.12885,2.08249,7.48101,2
25.2,0.12885,2.08249,7.48101,2
25.3,0.12885,2.08249,7.481,2
25.4,0.12885,2.08249,7.481,2
25.5,0.12885,2.08249,7.481,2
25.6,0.12885,2.08249,7.481,2
25.7,0.12885,2.08249,7.481,2
25.8,0.12885,2.08249,7.481,2
25.9,0.12885,2.08249,7.48099,2
26,0.12885,2.08249,7.48099,2
26.1,0.12885,2.0825,7.48099,2
26.2,0.12885,2.0825,7.48099,2
26.3,0.12885,2.0825,7.48099,2
26.4,0.12885,2.0825,7.48099,2
26.5,0.12885,2.0825,7.48098,2
26.6,0.12885,2.08251,7.48098,2
26.7,0.12885,2.08251,7.48098,2
26.8,0.12885,2.08251,7.48098,2
26.9,0.12885,2.08251,7.48098,2
27,0.12885,2.08251,7.48098,2
27.1,0.12885,2.08251,7.48097,2
27.2,0.12885,2.08252,7.48097,2
27.3,0.12885,2.08252,7.48097,2
27.4,0.12885,2.08252,7.48097,2
27.5,0.12885,2.08252,7.48097,2
27.6,0.12885,2.08252,7.48097,2
27.7,0.12885,2.08252,7.48097,2
27.8,0.12885,2.08252,7.48096,2
27.9,0.12885,2.08253,7.48096,2
28,0.12885,2.08253,7.48096,2
28.1,0.12885,2.08253,7.48096,2
28.2,0.12885,2.08253,7.48096,2
28.3,0.12885,2.08253,7.48096,2
28.4,0.12885,2.08253,7.48095,2
28.5,0.12885,2.08253,7.48095,2
28.6,0.12885,2.08254,7.48095,2
28.7,0.12885,2.08254,7.48095,2
28.8,0.12885,2.08254,7.48095,2
28.9,0.12885,2.08254,7.48095,2
29,0.12885,2.08254,7.48095,2
29.1,0.12885,2.08254,7.48094,2
29.2,0.12885,2.08254,7.48094,2
29.3,0.12885,2.08255,7.48094,2
29.4,0.12885,2.08255,7.48094,2
29.5,0.12885,2.08255,7.48094,2
29.6,0.12885,2.08255,7.48094,2
29.7,0.12885,2.08255,7.48093,2
29.8,0.12885,2.08256,7.48093,2
29.9,0.12885,2.08256,7.48093,2
30,0.12885,2.08256,7.48093,2
30.1,0.12885,2.08256,7.48093,2
30.2,0.12885,2.08256,7.48093,2
30.3,0.12885,2.08256,7.48093,2
30.4,0.12885,2.08257,7.48092,2
30.5,0.12885,2.08257,7.48092,2
30.6,0.12885,2.08257,7.48092,2
30.7,0.12885,2.08257,7.48092,2
30.8,0.12885,2.08258,7.48092,2
