Time (s),HB (mM),Glu (mM),pH,label
26.3,0.11093,2.57101,7.57548,3
26.4,0.11094,2.57106,7.57546,3
26.5,0.11095,2.57111,7.57544,3
26.6,0.11097,2.57116,7.57542,3
26.7,0.11098,2.5712,7.5754,3
26.8,0.11099,2.57125,7.57537,3
26.9,0.111,2.5713,7.57535,3
27,0.11101,2.57134,7.57533,3
27.1,0.11102,2.57139,7.57531,3
27.2,0.11103,2.57143,7.57529,3
27.3,0.11104,2.57148,7.57527,3
27.4,0.11105,2.57152,7.57524,3
27.5,0.11106,2.57156,7.57522,3
27.6,0.11107,2.5716,7.5752,3
27.7,0.11108,2.57165,7.57518,3
27.8,0.11109,2.57169,7.57516,3
27.9,0.1111,2.57173,7.57514,3
28,0.11111,2.57177,7.57512,3
28.1,0.11112,2.57181,7.57509,3
28.2,0.11113,2.57185,7.57507,3
28.3,0.11114,2.57189,7.57505,3
28.4,0.11115,2.57193,7.57503,3
28.5,0.11116,2.57197,7.57501,3
28.6,0.11117,2.572,7.57499,3
28.7,0.11117,2.57204,7.57497,3
28.8,0.11118,2.57208,7.57494,3
28.9,0.11119,2.57211,7.57492,3
29,0.1112,2.57215,7.5749,3
29.1,0.11121,2.57219,7.57488,3
29.2,0.11122,2.57222,7.57486,3
29.3,0.11123,2.57225,7.57484,3
29.4,0.11124,2.57229,7.57481,3
29.5,0.11125,2.57232,7.57479,3
29.6,0.11126,2.57235,7.57477,3
29.7,0.11127,2.57239,7.57475,3
29.8,0.11128,2.57242,7.57473,3
29.9,0.11128,2.57245,7.57471,3
30,0.11129,2.57248,7.57469,3
30.1,0.1113,2.57251,7.57467,3
30.2,0.11131,2.57254,7.57464,3
30.3,0.11132,2.57257,7.57462,3
30.4,0.11133,2.5726,7.5746,3
30.5,0.11134,2.57263,7.57458,3
30.6,0.11135,2.57266,7.57456,3
30.7,0.11135,2.57269,7.57454,3
30.8,0.11136,2.57272,7.57452,3
30.9,0.11137,2.57274,7.57449,3
31,0.11138,2.57277,7.57447,3
31.1,0.11139,2.5728,7.57445,3
31.2,0.1114,2.57282,7.57443,3
31.3,0.1114,2.57285,7.57441,3
31.4,0.11141,2.57287,7.57439,3
31.5,0.11142,2.5729,7.57437,3
31.6,0.11143,2.57292,7.57435,3
31.7,0.11144,2.57294,7.57433,3
31.8,0.11144,2.57297,7.5743,3
31.9,0.11145,2.57299,7.57428,3
32,0.11146,2.57301,7.57426,3
32.1,0.11147,2.57303,7.57424,3
32.2,0.11148,2.57306,7.57422,3
32.3,0.11148,2.57308,7.5742,3
32.4,0.11149,2.5731,7.57418,3
32.5,0.1115,2.57312,7.57416,3
32.6,0.11151,2.57314,7.57414,3
32.7,0.11151,2.57316,7.57412,3
32.8,0.11152,2.57318,7.5741,3
32.9,0.11153,2.5732,7.57407,3
33,0.11154,2.57321,7.57405,3
33.1,0.11154,2.57323,7.57403,3
33.2,0.11155,2.57325,7.57401,3
33.3,0.11156,2.57327,7.57399,3
33.4,0.11156,2.57328,7.57397,3
33.5,0.11157,2.5733,7.57395,3
33.6,0.11158,2.57331,7.57393,3
33.7,0.11159,2.57333,7.57391,3
33.8,0.11159,2.57334,7.57389,3
33.9,0.1116,2.57336,7.57387,3
34,0.11161,2.57337,7.57385,3
34.1,0.11161,2.57339,7.57383,3
34.2,0.11162,2.5734,7.57381,3
34.3,0.11163,2.57341,7.57379,3
34.4,0.11163,2.57343,7.57377,3
34.5,0.11164,2.57344,7.57375,3
34.6,0.11165,2.57345,7.57373,3
34.7,0.11165,2.57346,7.57371,3
34.8,0.11166,2.57347,7.57368,3
34.9,0.11167,2.57348,7.57366,3
35,0.11167,2.57349,7.57364,3
35.1,0.11168,2.5735,7.57362,3
35.2,0.11169,2.57351,7.5736,3
35.3,0.11169,2.57352,7.57358,3
35.4,0.1117,2.57353,7.57356,3
35.5,0.1117,2.57354,7.57354,3
35.6,0.11171,2.57355,7.57352,3
35.7,0.11172,2.57355,7.5735,3
35.8,0.11172,2.57356,7.57348,3
35.9,0.11173,2.57357,7.57347,3
36,0.11173,2.57357,7.57345,3
36.1,0.11174,2.57358,7.57343,3
36.2,0.11175,2.57359,7.57341,3
36.3,0.11175,2.57359,7.57339,3
36.4,0.11176,2.5736,7.57337,3
36.5,0.11176,2.5736,7.57335,3
36.6,0.11177,2.5736,7.57333,3
36.7,0.11177,2.57361,7.57331,3
36.8,0.11178,2.57361,7.57329,3
36.9,0.11179,2.57361,7.57327,3
37,0.11179,2.57362,7.57325,3
37.1,0.1118,2.57362,7.57323,3
37.2,0.1118,2.57362,7.57321,3
37.3,0.11181,2.57362,7.57319,3
37.4,0.11181,2.57362,7.57317,3
37.5,0.11182,2.57363,7.57315,3
37.6,0.11182,2.57363,7.57313,3
37.7,0.11183,2.57363,7.57312,3
37.8,0.11183,2.57363,7.5731,3
37.9,0.11184,2.57363,7.57308,3
38,0.11184,2.57363,7.57306,3
38.1,0.11185,2.57362,7.57304,3
38.2,0.11185,2.57362,7.57302,3
38.3,0.11186,2.57362,7.573,3
38.4,0.11186,2.57362,7.57298,3
38.5,0.11187,2.57362,7.57297,3
38.6,0.11187,2.57361,7.57295,3
38.7,0.11188,2.57361,7.57293,3
38.8,0.11188,2.57361,7.57291,3
38.9,0.11189,2.5736,7.57289,3
39,0.11189,2.5736,7.57287,3
39.1,0.1119,2.5736,7.57285,3
39.2,0.1119,2.57359,7.57284,3
39.3,0.1119,2.57359,7.57282,3
39.4,0.11191,2.57358,7.5728,3
39.5,0.11191,2.57357,7.57278,3
39.6,0.11192,2.57357,7.57276,3
39.7,0.11192,2.57356,7.57275,3
39.8,0.11193,2.57355,7.57273,3
39.9,0.11193,2.57355,7.57271,3
40,0.11193,2.57354,7.57269,3
40.1,0.11194,2.57353,7.57267,3
40.2,0.11194,2.57352,7.57266,3
40.3,0.11195,2.57352,7.57264,3
40.4,0.11195,2.57351,7.57262,3
40.5,0.11195,2.5735,7.5726,3
40.6,0.11196,2.57349,7.57259,3
40.7,0.11196,2.57348,7.57257,3
40.8,0.11197,2.57347,7.57255,3
40.9,0.11197,2.57346,7.57253,3
41,0.11197,2.57345,7.57252,3
41.1,0.11198,2.57344,7.5725,3
41.2,0.11198,2.57343,7.57248,3
41.3,0.11198,2.57342,7.57246,3
41.4,0.11199,2.5734,7.57245,3
41.5,0.11199,2.57339,7.57243,3
41.6,0.11199,2.57338,7.57241,3
41.7,0.112,2.57337,7.5724,3
41.8,0.112,2.57335,7.57238,3
41.9,0.112,2.57334,7.57236,3
42,0.11201,2.57333,7.57235,3
42.1,0.11201,2.57331,7.57233,3
42.2,0.11201,2.5733,7.57231,3
42.3,0.11202,2.57329,7.5723,3
42.4,0.11202,2.57327,7.57228,3
42.5,0.11202,2.57326,7.57226,3
42.6,0.11202,2.57324,7.57225,3
42.7,0.11203,2.57323,7.57223,3
42.8,0.11203,2.57321,7.57221,3
42.9,0.11203,2.57319,7.5722,3
43,0.11204,2.57318,7.57218,3
43.1,0.11204,2.57316,7.57217,3
43.2,0.11204,2.57314,7.57215,3
43.3,0.11204,2.57313,7.57213,3
43.4,0.11205,2.57311,7.57212,3
43.5,0.11205,2.57309,7.5721,3
43.6,0.11205,2.57307,7.57209,3
43.7,0.11205,2.57306,7.57207,3
43.8,0.11206,2.57304,7.57205,3
43.9,0.11206,2.57302,7.57204,3
44,0.11206,2.573,7.57202,3
44.1,0.11206,2.57298,7.57201,3
44.2,0.11207,2.57296,7.57199,3
44.3,0.11207,2.57294,7.57198,3
44.4,0.11207,2.57292,7.57196,3
44.5,0.11207,2.5729,7.57195,3
44.6,0.11207,2.57288,7.57193,3
44.7,0.11208,2.57286,7.57192,3
44.8,0.11208,2.57284,7.5719,3
44.9,0.11208,2.57281,7.57189,3
45,0.11208,2.57279,7.57187,3
45.1,0.11208,2.57277,7.57186,3
45.2,0.11209,2.57275,7.57184,3
45.3,0.11209,2.57273,7.57183,3
45.4,0.11209,2.5727,7.57181,3
45.5,0.11209,2.57268,7.5718,3
45.6,0.11209,2.57266,7.57178,3
45.7,0.11209,2.57263,7.57177,3
45.8,0.1121,2.57261,7.57176,3
45.9,0.1121,2.57259,7.57174,3
46,0.1121,2.57256,7.57173,3
46.1,0.1121,2.57254,7.57171,3
46.2,0.1121,2.57251,7.5717,3
46.3,0.1121,2.57249,7.57168,3
46.4,0.1121,2.57246,7.57167,3
46.5,0.11211,2.57244,7.57166,3
46.6,0.11211,2.57241,7.57164,3
46.7,0.11211,2.57239,7.57163,3
46.8,0.11211,2.57236,7.57162,3
46.9,0.11211,2.57233,7.5716,3
47,0.11211,2.57231,7.57159,3
47.1,0.11211,2.57228,7.57158,3
47.2,0.11211,2.57225,7.57156,3
47.3,0.11212,2.57222,7.57155,3
47.4,0.11212,2.5722,7.57154,3
47.5,0.11212,2.57217,7.57152,3
47.6,0.11212,2.57214,7.57151,3
47.7,0.11212,2.57211,7.5715,3
47.8,0.11212,2.57208,7.57148,3
47.9,0.11212,2.57206,7.57147,3
48,0.11212,2.57203,7.57146,3
48.1,0.11212,2.572,7.57144,3
48.2,0.11212,2.57197,7.57143,3
48.3,0.11212,2.57194,7.57142,3
48.4,0.11212,2.57191,7.57141,3
48.5,0.11212,2.57188,7.57139,3
48.6,0.11212,2.57185,7.57138,3
48.7,0.11212,2.57182,7.57137,3
48.8,0.11212,2.57179,7.57136,3
48.9,0.11212,2.57176,7.57134,3
49,0.11213,2.57173,7.57133,3
49.1,0.11213,2.5717,7.57132,3
49.2,0.11213,2.57166,7.57131,3
49.3,0.11213,2.57163,7.5713,3
49.4,0.11213,2.5716,7.57128,3
49.5,0.11213,2.57157,7.57127,3
49.6,0.11213,2.57154,7.57126,3
49.7,0.11213,2.5715,7.57125,3
49.8,0.11213,2.57147,7.57124,3
49.9,0.11213,2.57144,7.57123,3
50,0.11213,2.5714,7.57122,3
50.1,0.11213,2.57137,7.5712,3
50.2,0.11213,2.57134,7.57119,3
50.3,0.11213,2.5713,7.57118,3
50.4,0.11213,2.57127,7.57117,3
50.5,0.11212,2.57124,7.57116,3
50.6,0.11212,2.5712,7.57115,3
50.7,0.11212,2.57117,7.57114,3
50.8,0.11212,2.57113,7.57113,3
50.9,0.11212,2.5711,7.57112,3
51,0.11212,2.57106,7.57111,3
51.1,0.11212,2.57103,7.5711,3
51.2,0.11212,2.57099,7.57108,3
51.3,0.11212,2.57096,7.57107,3
51.4,0.11212,2.57092,7.57106,3
51.5,0.11212,2.57088,7.57105,3
51.6,0.11212,2.57085,7.57104,3
51.7,0.11212,2.57081,7.57103,3
51.8,0.11212,2.57078,7.57102,3
51.9,0.11212,2.57074,7.57101,3
52,0.11212,2.5707,7.571,3
52.1,0.11212,2.57067,7.57099,3
52.2,0.11211,2.57063,7.57098,3
52.3,0.11211,2.57059,7.57097,3
52.4,0.11211,2.57055,7.57096,3
52.5,0.11211,2.57052,7.57095,3
52.6,0.11211,2.57048,7.57095,3
52.7,0.11211,2.57044,7.57094,3
52.8,0.11211,2.5704,7.57093,3
52.9,0.11211,2.57036,7.57092,3
53,0.11211,2.57032,7.57091,3
53.1,0.1121,2.57029,7.5709,3
53.2,0.1121,2.57025,7.57089,3
53.3,0.1121,2.57021,7.57088,3
53.4,0.1121,2.57017,7.57087,3
53.5,0.1121,2.57013,7.57086,3
53.6,0.1121,2.57009,7.57086,3
53.7,0.1121,2.57005,7.57085,3
53.8,0.11209,2.57001,7.57084,3
53.9,0.11209,2.56997,7.57083,3
54,0.11209,2.56993,7.57082,3
54.1,0.11209,2.56989,7.57081,3
54.2,0.11209,2.56985,7.5708,3
54.3,0.11209,2.56981,7.5708,3
54.4,0.11209,2.56977,7.57079,3
54.5,0.11208,2.56973,7.57078,3
54.6,0.11208,2.56968,7.57077,3
54.7,0.11208,2.56964,7.57076,3
54.8,0.11208,2.5696,7.57076,3
54.9,0.11208,2.56956,7.57075,3
55,0.11207,2.56952,7.57074,3
55.1,0.11207,2.56948,7.57073,3
55.2,0.11207,2.56943,7.57073,3
55.3,0.11207,2.56939,7.57072,3
55.4,0.11207,2.56935,7.57071,3
55.5,0.11206,2.56931,7.5707,3
55.6,0.11206,2.56927,7.5707,3
55.7,0.11206,2.56922,7.57069,3
55.8,0.11206,2.56918,7.57068,3
55.9,0.11206,2.56914,7.57068,3
56,0.11205,2.56909,7.57067,3
56.1,0.11205,2.56905,7.57066,3
56.2,0.11205,2.56901,7.57066,3
56.3,0.11205,2.56896,7.57065,3
56.4,0.11204,2.56892,7.57064,3
56.5,0.11204,2.56888,7.57064,3
56.6,0.11204,2.56883,7.57063,3
56.7,0.11204,2.56879,7.57062,3
56.8,0.11203,2.56874,7.57062,3
56.9,0.11203,2.5687,7.57061,3
57,0.11203,2.56866,7.5706,3
57.1,0.11203,2.56861,7.5706,3
57.2,0.11202,2.56857,7.57059,3
57.3,0.11202,2.56852,7.57059,3
57.4,0.11202,2.56848,7.57058,3
57.5,0.11202,2.56843,7.57058,3
57.6,0.11201,2.56839,7.57057,3
57.7,0.11201,2.56834,7.57056,3
57.8,0.11201,2.5683,7.57056,3
57.9,0.112,2.56825,7.57055,3
58,0.112,2.5682,7.57055,3
58.1,0.112,2.56816,7.57054,3
58.2,0.112,2.56811,7.57054,3
58.3,0.11199,2.56807,7.57053,3
58.4,0.11199,2.56802,7.57053,3
58.5,0.11199,2.56797,7.57052,3
58.6,0.11198,2.56793,7.57052,3
58.7,0.11198,2.56788,7.57051,3
58.8,0.11198,2.56783,7.57051,3
58.9,0.11197,2.56779,7.5705,3
59,0.11197,2.56774,7.5705,3
59.1,0.11197,2.56769,7.57049,3
59.2,0.11197,2.56765,7.57049,3
59.3,0.11196,2.5676,7.57048,3
59.4,0.11196,2.56755,7.57048,3
59.5,0.11196,2.56751,7.57048,3
59.6,0.11195,2.56746,7.57047,3
